sample #,MLII,V1
1258,1004.0,1004.0
1259,1001.0,1001.0
1260,997.0,997.0
1261,998.0,998.0
1262,996.0,996.0
1263,993.0,993.0
1264,992.0,992.0
1265,990.0,990.0
1266,990.0,990.0
1267,989.0,989.0
1268,988.0,988.0
1269,983.0,983.0
1270,982.0,982.0
1271,979.0,979.0
1272,981.0,981.0
1273,984.0,984.0
1274,987.0,987.0
1275,984.0,984.0
1276,980.0,980.0
1277,978.0,978.0
1278,978.0,978.0
1279,982.0,982.0
1280,985.0,985.0
1281,983.0,983.0
1282,981.0,981.0
1283,979.0,979.0
1284,982.0,982.0
1285,984.0,984.0
1286,985.0,985.0
1287,984.0,984.0
1288,980.0,980.0
1289,978.0,978.0
1290,977.0,977.0
1291,978.0,978.0
1292,978.0,978.0
1293,979.0,979.0
1294,976.0,976.0
1295,973.0,973.0
1296,974.0,974.0
1297,978.0,978.0
1298,979.0,979.0
1299,976.0,976.0
1300,976.0,976.0
1301,972.0,972.0
1302,974.0,974.0
1303,975.0,975.0
1304,978.0,978.0
1305,981.0,981.0
1306,980.0,980.0
1307,979.0,979.0
1308,979.0,979.0
1309,978.0,978.0
1310,981.0,981.0
1311,981.0,981.0
1312,975.0,975.0
1313,974.0,974.0
1314,975.0,975.0
1315,976.0,976.0
1316,976.0,976.0
1317,978.0,978.0
1318,978.0,978.0
1319,975.0,975.0
1320,976.0,976.0
1321,975.0,975.0
1322,976.0,976.0
1323,975.0,975.0
1324,975.0,975.0
1325,974.0,974.0
1326,974.0,974.0
1327,979.0,979.0
1328,976.0,976.0
1329,976.0,976.0
1330,977.0,977.0
1331,976.0,976.0
1332,976.0,976.0
1333,976.0,976.0
1334,976.0,976.0
1335,973.0,973.0
1336,973.0,973.0
1337,972.0,972.0
1338,979.0,979.0
1339,979.0,979.0
1340,980.0,980.0
1341,981.0,981.0
1342,979.0,979.0
1343,977.0,977.0
1344,974.0,974.0
1345,975.0,975.0
1346,975.0,975.0
1347,974.0,974.0
1348,973.0,973.0
1349,976.0,976.0
1350,981.0,981.0
1351,982.0,982.0
1352,981.0,981.0
1353,979.0,979.0
1354,978.0,978.0
1355,978.0,978.0
1356,979.0,979.0
1357,979.0,979.0
1358,978.0,978.0
1359,979.0,979.0
1360,980.0,980.0
1361,980.0,980.0
1362,982.0,982.0
1363,986.0,986.0
1364,989.0,989.0
1365,991.0,991.0
1366,990.0,990.0
1367,989.0,989.0
1368,990.0,990.0
1369,993.0,993.0
1370,995.0,995.0
1371,996.0,996.0
1372,997.0,997.0
1373,997.0,997.0
1374,997.0,997.0
1375,996.0,996.0
1376,995.0,995.0
1377,993.0,993.0
1378,992.0,992.0
1379,988.0,988.0
1380,987.0,987.0
1381,987.0,987.0
1382,988.0,988.0
1383,985.0,985.0
1384,983.0,983.0
1385,981.0,981.0
1386,980.0,980.0
1387,980.0,980.0
1388,979.0,979.0
1389,980.0,980.0
1390,981.0,981.0
1391,982.0,982.0
1392,982.0,982.0
1393,983.0,983.0
1394,985.0,985.0
1395,984.0,984.0
1396,984.0,984.0
1397,984.0,984.0
1398,987.0,987.0
1399,987.0,987.0
1400,986.0,986.0
1401,987.0,987.0
1402,986.0,986.0
1403,984.0,984.0
1404,982.0,982.0
1405,981.0,981.0
1406,979.0,979.0
1407,974.0,974.0
1408,975.0,975.0
1409,978.0,978.0
1410,977.0,977.0
1411,977.0,977.0
1412,980.0,980.0
1413,981.0,981.0
1414,982.0,982.0
1415,983.0,983.0
1416,985.0,985.0
1417,984.0,984.0
1418,981.0,981.0
1419,977.0,977.0
1420,977.0,977.0
1421,979.0,979.0
1422,990.0,990.0
1423,1007.0,1007.0
1424,1027.0,1027.0
1425,1047.0,1047.0
1426,1065.0,1065.0
1427,1083.0,1083.0
1428,1105.0,1105.0
1429,1131.0,1131.0
1430,1161.0,1161.0
1431,1189.0,1189.0
1432,1214.0,1214.0
1433,1234.0,1234.0
1434,1247.0,1247.0
1435,1246.0,1246.0
1436,1223.0,1223.0
1437,1175.0,1175.0
1438,1089.0,1089.0
1439,997.0,997.0
1440,940.0,940.0
1441,916.0,916.0
1442,915.0,915.0
1443,920.0,920.0
1444,932.0,932.0
1445,942.0,942.0
1446,950.0,950.0
1447,951.0,951.0
1448,956.0,956.0
1449,954.0,954.0
1450,954.0,954.0
1451,949.0,949.0
1452,948.0,948.0
1453,948.0,948.0
1454,953.0,953.0
1455,958.0,958.0
1456,956.0,956.0
1457,955.0,955.0
1458,959.0,959.0
1459,964.0,964.0
1460,969.0,969.0
1461,968.0,968.0
1462,966.0,966.0
1463,962.0,962.0
1464,962.0,962.0
1465,964.0,964.0
1466,965.0,965.0
1467,964.0,964.0
1468,961.0,961.0
1469,956.0,956.0
1470,957.0,957.0
1471,963.0,963.0
1472,967.0,967.0
1473,968.0,968.0
1474,965.0,965.0
1475,964.0,964.0
1476,965.0,965.0
1477,967.0,967.0
1478,969.0,969.0
1479,967.0,967.0
1480,968.0,968.0
1481,967.0,967.0
1482,970.0,970.0
1483,971.0,971.0
1484,970.0,970.0
1485,970.0,970.0
1486,970.0,970.0
1487,972.0,972.0
1488,976.0,976.0
1489,973.0,973.0
1490,973.0,973.0
1491,973.0,973.0
1492,973.0,973.0
1493,971.0,971.0
1494,972.0,972.0
1495,974.0,974.0
1496,973.0,973.0
1497,973.0,973.0
1498,972.0,972.0
1499,970.0,970.0
1500,973.0,973.0
1501,972.0,972.0
1502,969.0,969.0
1503,972.0,972.0
1504,974.0,974.0
1505,977.0,977.0
1506,979.0,979.0
1507,979.0,979.0
1508,978.0,978.0
1509,980.0,980.0
1510,981.0,981.0
1511,983.0,983.0
1512,985.0,985.0
1513,984.0,984.0
1514,983.0,983.0
1515,980.0,980.0
1516,982.0,982.0
1517,980.0,980.0
1518,982.0,982.0
1519,983.0,983.0
1520,987.0,987.0
1521,985.0,985.0
1522,985.0,985.0
1523,985.0,985.0
1524,989.0,989.0
1525,994.0,994.0
1526,996.0,996.0
1527,995.0,995.0
1528,992.0,992.0
1529,992.0,992.0
1530,995.0,995.0
1531,997.0,997.0
1532,999.0,999.0
1533,999.0,999.0
1534,996.0,996.0
1535,998.0,998.0
1536,1002.0,1002.0
1537,1003.0,1003.0
1538,1002.0,1002.0
1539,998.0,998.0
1540,997.0,997.0
1541,996.0,996.0
1542,996.0,996.0
1543,996.0,996.0
1544,999.0,999.0
1545,999.0,999.0
1546,1002.0,1002.0
1547,1003.0,1003.0
1548,999.0,999.0
1549,1000.0,1000.0
1550,1002.0,1002.0
1551,1002.0,1002.0
1552,998.0,998.0
1553,995.0,995.0
1554,995.0,995.0
1555,996.0,996.0
1556,996.0,996.0
1557,997.0,997.0
1558,992.0,992.0
1559,991.0,991.0
1560,991.0,991.0
1561,993.0,993.0
1562,995.0,995.0
1563,993.0,993.0
1564,990.0,990.0
1565,989.0,989.0
1566,992.0,992.0
1567,993.0,993.0
1568,994.0,994.0
1569,991.0,991.0
1570,987.0,987.0
1571,986.0,986.0
1572,988.0,988.0
1573,992.0,992.0
1574,992.0,992.0
1575,992.0,992.0
1576,990.0,990.0
1577,986.0,986.0
1578,989.0,989.0
1579,988.0,988.0
1580,988.0,988.0
1581,991.0,991.0
1582,993.0,993.0
1583,995.0,995.0
1584,1002.0,1002.0
1585,1010.0,1010.0
1586,1014.0,1014.0
1587,1019.0,1019.0
1588,1023.0,1023.0
1589,1024.0,1024.0
1590,1030.0,1030.0
1591,1036.0,1036.0
1592,1039.0,1039.0
1593,1041.0,1041.0
1594,1039.0,1039.0
1595,1042.0,1042.0
1596,1051.0,1051.0
1597,1055.0,1055.0
1598,1053.0,1053.0
1599,1042.0,1042.0
1600,1019.0,1019.0
1601,976.0,976.0
1602,908.0,908.0
1603,831.0,831.0
1604,756.0,756.0
1605,685.0,685.0
1606,628.0,628.0
1607,599.0,599.0
1608,597.0,597.0
1609,599.0,599.0
1610,606.0,606.0
1611,609.0,609.0
1612,621.0,621.0
1613,634.0,634.0
1614,654.0,654.0
1615,677.0,677.0
1616,695.0,695.0
1617,714.0,714.0
1618,739.0,739.0
1619,766.0,766.0
1620,787.0,787.0
1621,803.0,803.0
1622,817.0,817.0
1623,831.0,831.0
1624,844.0,844.0
1625,858.0,858.0
1626,871.0,871.0
1627,883.0,883.0
1628,892.0,892.0
1629,897.0,897.0
1630,909.0,909.0
1631,920.0,920.0
1632,932.0,932.0
1633,943.0,943.0
1634,954.0,954.0
1635,966.0,966.0
1636,981.0,981.0
1637,992.0,992.0
1638,1005.0,1005.0
1639,1019.0,1019.0
1640,1028.0,1028.0
1641,1039.0,1039.0
1642,1048.0,1048.0
1643,1051.0,1051.0
1644,1060.0,1060.0
1645,1064.0,1064.0
1646,1068.0,1068.0
1647,1074.0,1074.0
1648,1078.0,1078.0
1649,1080.0,1080.0
1650,1083.0,1083.0
1651,1087.0,1087.0
1652,1093.0,1093.0
1653,1096.0,1096.0
1654,1099.0,1099.0
1655,1098.0,1098.0
1656,1102.0,1102.0
1657,1105.0,1105.0
1658,1111.0,1111.0
1659,1115.0,1115.0
1660,1118.0,1118.0
1661,1122.0,1122.0
1662,1128.0,1128.0
1663,1133.0,1133.0
1664,1135.0,1135.0
1665,1141.0,1141.0
1666,1144.0,1144.0
1667,1148.0,1148.0
1668,1151.0,1151.0
1669,1158.0,1158.0
1670,1160.0,1160.0
1671,1162.0,1162.0
1672,1161.0,1161.0
1673,1163.0,1163.0
1674,1169.0,1169.0
1675,1172.0,1172.0
1676,1175.0,1175.0
1677,1177.0,1177.0
1678,1177.0,1177.0
1679,1177.0,1177.0
1680,1180.0,1180.0
1681,1184.0,1184.0
1682,1187.0,1187.0
1683,1182.0,1182.0
1684,1182.0,1182.0
1685,1177.0,1177.0
1686,1177.0,1177.0
1687,1180.0,1180.0
1688,1180.0,1180.0
1689,1180.0,1180.0
1690,1173.0,1173.0
1691,1167.0,1167.0
1692,1166.0,1166.0
1693,1166.0,1166.0
1694,1164.0,1164.0
1695,1158.0,1158.0
1696,1150.0,1150.0
1697,1140.0,1140.0
1698,1131.0,1131.0
1699,1123.0,1123.0
1700,1117.0,1117.0
1701,1113.0,1113.0
1702,1106.0,1106.0
1703,1103.0,1103.0
1704,1099.0,1099.0
1705,1097.0,1097.0
1706,1093.0,1093.0
1707,1088.0,1088.0
1708,1080.0,1080.0
1709,1073.0,1073.0
1710,1067.0,1067.0
1711,1063.0,1063.0
1712,1060.0,1060.0
1713,1054.0,1054.0
1714,1048.0,1048.0
1715,1043.0,1043.0
1716,1043.0,1043.0
1717,1043.0,1043.0
1718,1040.0,1040.0
1719,1037.0,1037.0
1720,1032.0,1032.0
1721,1028.0,1028.0
1722,1024.0,1024.0
1723,1024.0,1024.0
1724,1024.0,1024.0
1725,1020.0,1020.0
1726,1020.0,1020.0
1727,1018.0,1018.0
1728,1017.0,1017.0
1729,1018.0,1018.0
1730,1018.0,1018.0
1731,1016.0,1016.0
1732,1010.0,1010.0
1733,1008.0,1008.0
1734,1011.0,1011.0
1735,1010.0,1010.0
1736,1013.0,1013.0
1737,1010.0,1010.0
1738,1007.0,1007.0
1739,1006.0,1006.0
1740,1006.0,1006.0
1741,1012.0,1012.0
1742,1013.0,1013.0
1743,1011.0,1011.0
1744,1005.0,1005.0
1745,1003.0,1003.0
1746,1003.0,1003.0
1747,1006.0,1006.0
1748,1008.0,1008.0
1749,1009.0,1009.0
1750,1007.0,1007.0
1751,1004.0,1004.0
1752,1009.0,1009.0
1753,1008.0,1008.0
1754,1008.0,1008.0
1755,1007.0,1007.0
1756,1002.0,1002.0
1757,1000.0,1000.0
1758,1002.0,1002.0
1759,1005.0,1005.0
1760,1008.0,1008.0
1761,1006.0,1006.0
1762,1006.0,1006.0
1763,1003.0,1003.0
1764,1001.0,1001.0
1765,1004.0,1004.0
1766,1005.0,1005.0
1767,1002.0,1002.0
1768,999.0,999.0
1769,995.0,995.0
1770,992.0,992.0
1771,993.0,993.0
1772,994.0,994.0
1773,997.0,997.0
1774,999.0,999.0
1775,998.0,998.0
1776,1002.0,1002.0
1777,999.0,999.0
1778,1000.0,1000.0
1779,998.0,998.0
1780,995.0,995.0
1781,994.0,994.0
1782,995.0,995.0
1783,996.0,996.0
1784,995.0,995.0
1785,994.0,994.0
1786,992.0,992.0
1787,990.0,990.0
1788,992.0,992.0
1789,993.0,993.0
1790,993.0,993.0
1791,993.0,993.0
1792,994.0,994.0
1793,992.0,992.0
1794,992.0,992.0
1795,992.0,992.0
1796,995.0,995.0
1797,994.0,994.0
1798,993.0,993.0
1799,988.0,988.0
1800,989.0,989.0
1801,991.0,991.0
1802,993.0,993.0
1803,995.0,995.0
1804,991.0,991.0
1805,988.0,988.0
1806,990.0,990.0
1807,992.0,992.0
1808,991.0,991.0
1809,991.0,991.0
1810,992.0,992.0
1811,993.0,993.0
1812,995.0,995.0
1813,997.0,997.0
1814,1001.0,1001.0
1815,1003.0,1003.0
1816,1005.0,1005.0
1817,1006.0,1006.0
1818,1007.0,1007.0
1819,1006.0,1006.0
1820,1005.0,1005.0
1821,1000.0,1000.0
1822,994.0,994.0
1823,990.0,990.0
1824,991.0,991.0
1825,990.0,990.0
1826,990.0,990.0
1827,990.0,990.0
1828,988.0,988.0
1829,988.0,988.0
1830,990.0,990.0
1831,989.0,989.0
1832,988.0,988.0
1833,987.0,987.0
1834,986.0,986.0
1835,984.0,984.0
1836,989.0,989.0
1837,989.0,989.0
1838,991.0,991.0
1839,996.0,996.0
1840,996.0,996.0
1841,993.0,993.0
1842,993.0,993.0
1843,993.0,993.0
1844,992.0,992.0
1845,989.0,989.0
1846,986.0,986.0
1847,983.0,983.0
1848,983.0,983.0
1849,984.0,984.0
1850,986.0,986.0
1851,984.0,984.0
1852,982.0,982.0
1853,980.0,980.0
1854,982.0,982.0
1855,982.0,982.0
1856,983.0,983.0
1857,983.0,983.0
1858,984.0,984.0
1859,984.0,984.0
1860,987.0,987.0
1861,987.0,987.0
1862,987.0,987.0
1863,986.0,986.0
1864,983.0,983.0
1865,982.0,982.0
1866,981.0,981.0
1867,980.0,980.0
1868,974.0,974.0
1869,972.0,972.0
1870,977.0,977.0
1871,985.0,985.0
1872,997.0,997.0
1873,1018.0,1018.0
1874,1043.0,1043.0
1875,1063.0,1063.0
1876,1081.0,1081.0
1877,1096.0,1096.0
1878,1116.0,1116.0
1879,1140.0,1140.0
1880,1163.0,1163.0
1881,1186.0,1186.0
1882,1203.0,1203.0
1883,1213.0,1213.0
1884,1212.0,1212.0
1885,1193.0,1193.0
1886,1169.0,1169.0
1887,1133.0,1133.0
1888,1081.0,1081.0
1889,1019.0,1019.0
1890,970.0,970.0
1891,943.0,943.0
1892,930.0,930.0
1893,926.0,926.0
1894,931.0,931.0
1895,939.0,939.0
1896,947.0,947.0
1897,954.0,954.0
1898,956.0,956.0
1899,961.0,961.0
1900,961.0,961.0
1901,958.0,958.0
1902,954.0,954.0
1903,952.0,952.0
1904,949.0,949.0
1905,948.0,948.0
1906,948.0,948.0
1907,948.0,948.0
1908,952.0,952.0
1909,955.0,955.0
1910,960.0,960.0
1911,962.0,962.0
1912,960.0,960.0
1913,957.0,957.0
1914,957.0,957.0
1915,958.0,958.0
1916,958.0,958.0
1917,959.0,959.0
1918,955.0,955.0
1919,957.0,957.0
1920,957.0,957.0
1921,956.0,956.0
1922,960.0,960.0
1923,959.0,959.0
1924,959.0,959.0
1925,959.0,959.0
1926,962.0,962.0
1927,963.0,963.0
1928,962.0,962.0
1929,961.0,961.0
1930,961.0,961.0
1931,963.0,963.0
1932,964.0,964.0
1933,965.0,965.0
1934,967.0,967.0
1935,965.0,965.0
1936,964.0,964.0
1937,962.0,962.0
1938,964.0,964.0
1939,969.0,969.0
1940,969.0,969.0
1941,968.0,968.0
1942,968.0,968.0
1943,966.0,966.0
1944,965.0,965.0
1945,968.0,968.0
1946,966.0,966.0
1947,967.0,967.0
1948,965.0,965.0
1949,964.0,964.0
1950,967.0,967.0
1951,972.0,972.0
1952,975.0,975.0
1953,979.0,979.0
1954,976.0,976.0
1955,971.0,971.0
1956,970.0,970.0
1957,972.0,972.0
1958,971.0,971.0
1959,977.0,977.0
1960,975.0,975.0
1961,974.0,974.0
1962,976.0,976.0
1963,976.0,976.0
1964,979.0,979.0
1965,980.0,980.0
1966,977.0,977.0
1967,977.0,977.0
1968,979.0,979.0
1969,980.0,980.0
1970,977.0,977.0
1971,974.0,974.0
1972,976.0,976.0
1973,978.0,978.0
1974,987.0,987.0
1975,989.0,989.0
1976,992.0,992.0
1977,990.0,990.0
1978,986.0,986.0
1979,983.0,983.0
1980,984.0,984.0
1981,981.0,981.0
1982,982.0,982.0
1983,986.0,986.0
1984,984.0,984.0
1985,983.0,983.0
1986,988.0,988.0
1987,989.0,989.0
1988,989.0,989.0
1989,988.0,988.0
1990,986.0,986.0
1991,983.0,983.0
1992,986.0,986.0
1993,987.0,987.0
1994,992.0,992.0
1995,989.0,989.0
1996,984.0,984.0
1997,980.0,980.0
1998,980.0,980.0
1999,984.0,984.0
2000,986.0,986.0
2001,990.0,990.0
2002,989.0,989.0
2003,987.0,987.0
2004,988.0,988.0
2005,988.0,988.0
2006,990.0,990.0
2007,990.0,990.0
2008,990.0,990.0
2009,979.0,979.0
2010,983.0,983.0
2011,981.0,981.0
2012,979.0,979.0
2013,979.0,979.0
2014,980.0,980.0
2015,981.0,981.0
2016,985.0,985.0
2017,985.0,985.0
2018,985.0,985.0
2019,981.0,981.0
2020,977.0,977.0
2021,980.0,980.0
2022,982.0,982.0
2023,988.0,988.0
2024,986.0,986.0
2025,988.0,988.0
2026,985.0,985.0
2027,981.0,981.0
2028,982.0,982.0
2029,982.0,982.0
2030,982.0,982.0
2031,979.0,979.0
2032,976.0,976.0
2033,972.0,972.0
2034,974.0,974.0
2035,976.0,976.0
2036,978.0,978.0
2037,980.0,980.0
2038,974.0,974.0
2039,970.0,970.0
2040,971.0,971.0
2041,969.0,969.0
2042,972.0,972.0
2043,973.0,973.0
2044,974.0,974.0
2045,974.0,974.0
2046,977.0,977.0
2047,980.0,980.0
2048,982.0,982.0
2049,982.0,982.0
2050,983.0,983.0
2051,982.0,982.0
2052,986.0,986.0
2053,989.0,989.0
2054,993.0,993.0
2055,1008.0,1008.0
2056,1027.0,1027.0
2057,1041.0,1041.0
2058,1048.0,1048.0
2059,1047.0,1047.0
2060,1044.0,1044.0
2061,1042.0,1042.0
2062,1028.0,1028.0
2063,1002.0,1002.0
2064,945.0,945.0
2065,866.0,866.0
2066,789.0,789.0
2067,734.0,734.0
2068,695.0,695.0
2069,670.0,670.0
2070,655.0,655.0
2071,643.0,643.0
2072,641.0,641.0
2073,646.0,646.0
2074,649.0,649.0
2075,652.0,652.0
2076,669.0,669.0
2077,702.0,702.0
2078,735.0,735.0
2079,763.0,763.0
2080,782.0,782.0
2081,794.0,794.0
2082,814.0,814.0
2083,832.0,832.0
2084,842.0,842.0
2085,847.0,847.0
2086,852.0,852.0
2087,859.0,859.0
2088,866.0,866.0
2089,879.0,879.0
2090,890.0,890.0
2091,906.0,906.0
2092,909.0,909.0
2093,916.0,916.0
2094,925.0,925.0
2095,937.0,937.0
2096,952.0,952.0
2097,968.0,968.0
2098,980.0,980.0
2099,992.0,992.0
2100,1004.0,1004.0
2101,1015.0,1015.0
2102,1024.0,1024.0
2103,1031.0,1031.0
2104,1035.0,1035.0
2105,1036.0,1036.0
2106,1040.0,1040.0
2107,1043.0,1043.0
2108,1045.0,1045.0
2109,1045.0,1045.0
2110,1047.0,1047.0
2111,1057.0,1057.0
2112,1063.0,1063.0
2113,1067.0,1067.0
2114,1070.0,1070.0
2115,1070.0,1070.0
2116,1069.0,1069.0
2117,1069.0,1069.0
2118,1074.0,1074.0
2119,1080.0,1080.0
2120,1086.0,1086.0
2121,1090.0,1090.0
2122,1094.0,1094.0
2123,1093.0,1093.0
2124,1098.0,1098.0
2125,1104.0,1104.0
2126,1107.0,1107.0
2127,1111.0,1111.0
2128,1109.0,1109.0
2129,1109.0,1109.0
2130,1111.0,1111.0
2131,1114.0,1114.0
2132,1117.0,1117.0
2133,1123.0,1123.0
2134,1128.0,1128.0
2135,1129.0,1129.0
2136,1129.0,1129.0
2137,1133.0,1133.0
2138,1136.0,1136.0
2139,1137.0,1137.0
2140,1135.0,1135.0
2141,1129.0,1129.0
2142,1130.0,1130.0
2143,1130.0,1130.0
2144,1128.0,1128.0
2145,1126.0,1126.0
2146,1120.0,1120.0
2147,1115.0,1115.0
2148,1116.0,1116.0
2149,1115.0,1115.0
2150,1112.0,1112.0
2151,1111.0,1111.0
2152,1103.0,1103.0
2153,1095.0,1095.0
2154,1093.0,1093.0
2155,1092.0,1092.0
2156,1091.0,1091.0
2157,1085.0,1085.0
2158,1076.0,1076.0
2159,1065.0,1065.0
2160,1055.0,1055.0
2161,1050.0,1050.0
2162,1043.0,1043.0
2163,1043.0,1043.0
2164,1036.0,1036.0
2165,1032.0,1032.0
2166,1026.0,1026.0
2167,1026.0,1026.0
2168,1021.0,1021.0
2169,1016.0,1016.0
2170,1012.0,1012.0
2171,1009.0,1009.0
2172,1011.0,1011.0
2173,1012.0,1012.0
2174,1012.0,1012.0
2175,1009.0,1009.0
2176,1004.0,1004.0
2177,1005.0,1005.0
2178,1004.0,1004.0
2179,1002.0,1002.0
2180,1000.0,1000.0
2181,995.0,995.0
2182,993.0,993.0
2183,989.0,989.0
2184,990.0,990.0
2185,994.0,994.0
2186,993.0,993.0
2187,992.0,992.0
2188,987.0,987.0
2189,981.0,981.0
2190,980.0,980.0
2191,987.0,987.0
2192,988.0,988.0
2193,991.0,991.0
2194,988.0,988.0
2195,988.0,988.0
2196,989.0,989.0
2197,992.0,992.0
2198,997.0,997.0
2199,995.0,995.0
2200,995.0,995.0
2201,994.0,994.0
2202,998.0,998.0
2203,1000.0,1000.0
2204,997.0,997.0
2205,996.0,996.0
2206,995.0,995.0
2207,995.0,995.0
2208,995.0,995.0
2209,996.0,996.0
2210,992.0,992.0
2211,994.0,994.0
2212,993.0,993.0
2213,992.0,992.0
2214,993.0,993.0
2215,988.0,988.0
2216,988.0,988.0
2217,991.0,991.0
2218,990.0,990.0
2219,988.0,988.0
2220,984.0,984.0
2221,985.0,985.0
2222,987.0,987.0
2223,987.0,987.0
2224,985.0,985.0
2225,979.0,979.0
2226,981.0,981.0
2227,985.0,985.0
2228,992.0,992.0
2229,994.0,994.0
2230,989.0,989.0
2231,986.0,986.0
2232,983.0,983.0
2233,985.0,985.0
2234,988.0,988.0
2235,989.0,989.0
2236,990.0,990.0
2237,986.0,986.0
2238,992.0,992.0
2239,995.0,995.0
2240,997.0,997.0
2241,996.0,996.0
2242,995.0,995.0
2243,990.0,990.0
2244,992.0,992.0
2245,997.0,997.0
2246,999.0,999.0
2247,991.0,991.0
2248,984.0,984.0
2249,979.0,979.0
2250,981.0,981.0
2251,986.0,986.0
2252,990.0,990.0
2253,989.0,989.0
2254,987.0,987.0
2255,987.0,987.0
2256,993.0,993.0
2257,994.0,994.0
2258,997.0,997.0
2259,998.0,998.0
2260,999.0,999.0
2261,997.0,997.0
2262,1000.0,1000.0
2263,1004.0,1004.0
2264,1006.0,1006.0
2265,1008.0,1008.0
2266,1008.0,1008.0
2267,1005.0,1005.0
2268,1006.0,1006.0
2269,1007.0,1007.0
2270,1002.0,1002.0
2271,1000.0,1000.0
2272,998.0,998.0
2273,993.0,993.0
2274,997.0,997.0
2275,997.0,997.0
2276,999.0,999.0
2277,996.0,996.0
2278,993.0,993.0
2279,989.0,989.0
2280,994.0,994.0
2281,991.0,991.0
2282,991.0,991.0
2283,992.0,992.0
2284,987.0,987.0
2285,981.0,981.0
2286,982.0,982.0
2287,989.0,989.0
2288,995.0,995.0
2289,994.0,994.0
2290,990.0,990.0
2291,988.0,988.0
2292,994.0,994.0
2293,994.0,994.0
2294,997.0,997.0
2295,993.0,993.0
2296,990.0,990.0
2297,985.0,985.0
2298,987.0,987.0
2299,987.0,987.0
2300,990.0,990.0
2301,990.0,990.0
2302,988.0,988.0
2303,987.0,987.0
2304,987.0,987.0
2305,985.0,985.0
2306,982.0,982.0
2307,982.0,982.0
2308,984.0,984.0
2309,989.0,989.0
2310,991.0,991.0
2311,991.0,991.0
2312,987.0,987.0
2313,982.0,982.0
2314,976.0,976.0
2315,975.0,975.0
2316,975.0,975.0
2317,976.0,976.0
2318,981.0,981.0
2319,987.0,987.0
2320,999.0,999.0
2321,1014.0,1014.0
2322,1031.0,1031.0
2323,1053.0,1053.0
2324,1071.0,1071.0
2325,1089.0,1089.0
2326,1112.0,1112.0
2327,1135.0,1135.0
2328,1163.0,1163.0
2329,1190.0,1190.0
2330,1217.0,1217.0
2331,1243.0,1243.0
2332,1255.0,1255.0
2333,1253.0,1253.0
2334,1237.0,1237.0
2335,1208.0,1208.0
2336,1156.0,1156.0
2337,1067.0,1067.0
2338,987.0,987.0
2339,943.0,943.0
2340,928.0,928.0
2341,926.0,926.0
2342,932.0,932.0
2343,940.0,940.0
2344,950.0,950.0
2345,954.0,954.0
2346,956.0,956.0
2347,956.0,956.0
2348,956.0,956.0
2349,953.0,953.0
2350,947.0,947.0
2351,946.0,946.0
2352,949.0,949.0
2353,951.0,951.0
2354,950.0,950.0
2355,952.0,952.0
2356,953.0,953.0
2357,950.0,950.0
2358,957.0,957.0
2359,961.0,961.0
2360,963.0,963.0
2361,965.0,965.0
2362,962.0,962.0
2363,960.0,960.0
2364,963.0,963.0
2365,966.0,966.0
2366,969.0,969.0
2367,969.0,969.0
2368,971.0,971.0
2369,969.0,969.0
2370,967.0,967.0
2371,968.0,968.0
2372,969.0,969.0
2373,971.0,971.0
2374,970.0,970.0
2375,971.0,971.0
2376,974.0,974.0
2377,973.0,973.0
2378,971.0,971.0
2379,969.0,969.0
2380,964.0,964.0
2381,962.0,962.0
2382,964.0,964.0
2383,970.0,970.0
2384,973.0,973.0
2385,972.0,972.0
2386,971.0,971.0
2387,969.0,969.0
2388,975.0,975.0
2389,977.0,977.0
2390,972.0,972.0
2391,966.0,966.0
2392,963.0,963.0
2393,961.0,961.0
2394,963.0,963.0
2395,967.0,967.0
2396,971.0,971.0
2397,975.0,975.0
2398,976.0,976.0
2399,977.0,977.0
2400,977.0,977.0
2401,980.0,980.0
2402,984.0,984.0
2403,982.0,982.0
2404,979.0,979.0
2405,973.0,973.0
2406,977.0,977.0
2407,980.0,980.0
2408,983.0,983.0
2409,984.0,984.0
2410,984.0,984.0
2411,982.0,982.0
2412,977.0,977.0
2413,974.0,974.0
2414,974.0,974.0
2415,977.0,977.0
2416,981.0,981.0
2417,982.0,982.0
2418,984.0,984.0
2419,985.0,985.0
2420,988.0,988.0
2421,987.0,987.0
2422,988.0,988.0
2423,987.0,987.0
2424,993.0,993.0
2425,996.0,996.0
2426,1000.0,1000.0
2427,995.0,995.0
2428,987.0,987.0
2429,977.0,977.0
2430,979.0,979.0
2431,985.0,985.0
2432,993.0,993.0
2433,995.0,995.0
2434,999.0,999.0
2435,999.0,999.0
2436,1000.0,1000.0
2437,1000.0,1000.0
2438,999.0,999.0
2439,997.0,997.0
2440,997.0,997.0
2441,994.0,994.0
2442,997.0,997.0
2443,999.0,999.0
2444,1000.0,1000.0
2445,1003.0,1003.0
2446,1004.0,1004.0
2447,1003.0,1003.0
2448,1000.0,1000.0
2449,996.0,996.0
2450,997.0,997.0
2451,994.0,994.0
2452,994.0,994.0
2453,991.0,991.0
2454,992.0,992.0
2455,994.0,994.0
2456,991.0,991.0
2457,987.0,987.0
2458,987.0,987.0
2459,985.0,985.0
2460,986.0,986.0
2461,986.0,986.0
